CustomerID,Age,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Education,Marital_Status,CustomerTenureDays,Cluster
741,55,17918.02,0,98.72,22.97,74.73,32.49,14.77,16.52,3,0,2,5,1,2,1,0,0,0,0,0,0,Graduation,Single,2690,2
742,50,21869.08,95,174.44,17.87,137.12,38.44,17.64,28.75,0,2,3,5,1,2,0,0,0,0,0,0,0,PhD,Single,845,2
743,23,23198.47,87,362.98,8.93,67.9,55.72,30.72,40.81,4,2,6,7,2,1,2,0,0,0,0,0,0,PhD,Widow,54,0
744,46,42554.48,74,207.72,22.47,119.92,28.01,34.37,15.58,1,0,3,2,4,2,1,0,0,1,0,1,0,2n Cycle,Together,1689,2
745,42,81090.18,61,592.72,9.69,109.14,146.21,21.42,83.88,1,1,9,2,2,0,0,0,1,1,1,1,0,Master,Widow,3005,1
746,26,24640.85,88,409.38,23.05,254.66,45.77,34.47,20.92,3,0,6,4,4,1,1,0,0,0,0,0,0,Basic,Single,789,0
747,37,32856.26,5,124.84,17.89,135.22,10.02,22.47,18.98,5,3,4,6,0,1,2,0,0,0,0,0,0,Graduation,Divorced,1566,2
748,39,26643.87,64,215.62,8.85,96.61,50.07,12.15,24.67,4,2,4,6,0,1,1,0,0,0,0,0,0,Graduation,Together,3419,2
749,47,30394.35,18,148.85,0.0,93.94,22.72,8.17,9.69,2,0,1,8,4,2,2,0,0,0,1,0,0,Graduation,Single,944,2
750,40,23004.92,34,221.42,12.3,32.03,9.37,13.87,19.82,1,1,5,4,2,1,2,0,0,0,0,0,0,2n Cycle,Widow,2098,2
751,31,11392.79,59,233.24,28.62,115.61,81.19,48.51,54.35,0,3,5,7,5,0,2,0,0,0,0,0,0,2n Cycle,Together,1679,2
752,49,28566.2,81,173.24,17.56,96.78,33.0,8.74,18.79,1,0,3,3,0,1,2,0,0,0,0,0,0,Graduation,Widow,1316,2
753,60,16216.47,95,147.92,18.07,119.87,10.5,15.75,21.5,2,1,8,8,2,2,0,0,0,0,0,0,0,PhD,Single,1720,2
754,40,65826.08,44,829.41,43.39,395.79,63.84,0.0,188.47,5,3,9,6,0,0,1,0,0,1,1,0,0,2n Cycle,Divorced,1869,3
755,47,30386.07,77,230.79,23.28,117.87,8.29,6.98,33.79,4,0,3,4,4,2,1,0,0,0,0,0,0,Master,Widow,2835,0
756,23,30546.82,69,222.26,16.37,242.0,35.21,36.91,33.1,2,2,5,7,3,2,1,0,0,0,0,0,0,2n Cycle,Single,2581,0
757,33,97977.52,34,499.75,66.47,486.63,96.86,59.94,64.36,7,3,10,5,3,1,1,0,1,0,1,1,0,PhD,Together,1350,3
758,25,45304.2,8,225.25,9.73,67.43,10.99,11.27,18.31,1,2,4,5,1,1,0,0,0,0,0,0,0,PhD,Single,3044,0
759,31,90878.89,13,478.46,47.1,295.65,111.08,79.11,0.0,9,8,10,5,4,1,2,1,1,0,0,1,0,Basic,Single,1912,1
760,48,69659.86,16,944.12,47.51,416.0,54.76,60.14,108.72,11,4,10,6,1,1,1,1,1,0,1,1,0,Graduation,Widow,84,1
761,42,86694.88,92,627.3,28.77,305.11,130.98,59.64,115.91,2,2,6,6,2,0,2,0,1,0,0,0,0,Master,Married,1839,1
762,31,18740.03,62,226.09,21.92,100.65,43.17,32.22,36.87,4,1,6,4,2,2,2,0,0,0,0,0,0,PhD,Married,225,0
763,42,68722.64,30,723.56,118.04,295.51,233.73,60.81,172.39,7,1,9,5,2,0,1,1,1,0,0,0,0,PhD,Divorced,1146,3
764,45,30186.69,73,169.04,13.9,72.38,28.68,13.88,26.39,2,0,4,6,4,2,2,0,0,0,0,0,0,Basic,Divorced,1487,2
765,18,43689.94,2,254.11,15.17,257.43,40.61,11.65,34.02,1,3,6,4,3,0,2,0,0,0,0,0,0,Basic,Single,2019,0
766,33,26437.25,78,447.55,23.15,123.1,48.18,30.05,47.18,2,1,5,4,5,2,2,0,0,0,0,0,0,2n Cycle,Divorced,1336,2
767,20,74045.2,54,591.71,26.09,401.46,75.75,53.79,107.15,8,3,10,5,2,0,1,1,1,1,0,0,0,2n Cycle,Widow,1243,1
768,55,32418.35,38,139.9,13.27,96.36,32.96,14.79,18.81,3,0,8,5,0,2,1,0,0,0,0,0,0,PhD,Divorced,1009,2
769,56,40573.22,73,70.27,12.23,69.16,29.5,24.92,37.21,0,2,2,6,7,2,1,0,0,0,0,1,0,Graduation,Together,3081,2
770,36,90441.56,8,810.87,91.61,313.46,164.66,53.32,175.18,6,1,10,4,1,0,2,1,0,0,1,1,0,Graduation,Widow,289,3
771,47,30880.67,7,73.59,17.99,129.79,39.96,11.4,17.96,0,0,2,11,1,1,2,1,0,0,0,0,0,Graduation,Single,3601,2
772,25,22886.31,98,303.06,19.48,201.15,34.04,40.87,69.14,1,1,11,3,2,0,1,1,0,0,0,0,0,Master,Single,2522,0
773,38,82389.14,97,1054.8,66.12,679.36,176.28,78.28,117.8,6,1,7,7,1,1,1,1,0,1,0,0,0,Basic,Together,2757,3
774,20,43023.34,63,309.65,33.27,147.08,51.28,33.3,57.03,1,1,5,7,4,1,2,0,0,0,0,1,0,Graduation,Together,294,2
775,23,105044.2,20,512.31,60.4,558.22,87.46,50.22,48.57,6,8,12,4,1,1,0,0,1,0,1,1,0,PhD,Widow,3644,1
776,33,12990.64,58,249.95,18.08,130.38,36.07,14.02,14.64,0,2,3,1,2,1,1,0,0,0,0,0,0,Basic,Together,1555,2
777,27,27779.02,88,367.66,23.13,0.0,46.55,30.01,36.39,0,1,4,6,1,1,0,0,0,1,0,0,0,PhD,Single,799,0
778,39,80036.77,96,690.76,57.18,257.66,56.62,23.51,72.85,4,7,11,6,0,1,2,0,1,0,0,0,0,Basic,Married,2299,1
779,42,107996.64,14,424.45,48.16,121.01,139.69,0.0,109.85,9,2,13,3,1,1,1,1,0,1,0,1,0,Master,Single,977,1
780,33,23058.12,89,296.5,23.86,230.83,0.0,34.01,54.18,4,0,7,7,3,0,0,1,0,0,0,0,0,Basic,Together,1646,0
781,21,22826.43,34,283.32,41.53,201.46,44.19,23.11,10.31,4,4,1,6,3,1,2,0,0,0,0,0,0,2n Cycle,Divorced,598,2
782,25,21718.69,55,317.2,41.26,232.88,4.7,22.28,0.0,4,3,2,8,3,0,1,0,0,0,0,1,0,2n Cycle,Together,1988,0
783,18,98857.38,28,397.55,22.21,423.93,44.69,70.27,73.89,8,4,14,3,4,1,2,0,0,0,0,0,0,Graduation,Together,1033,1
784,30,104053.67,40,738.96,66.36,394.13,63.68,23.61,50.71,7,6,16,1,3,0,1,0,0,0,0,1,0,Basic,Single,472,1
785,38,109368.58,84,446.93,36.92,466.31,57.67,54.36,84.58,6,3,10,7,4,0,2,1,0,1,1,1,0,2n Cycle,Married,2570,1
786,38,107739.61,42,908.18,114.35,271.08,126.78,94.3,50.69,7,5,5,10,3,0,1,0,0,1,0,0,0,Graduation,Single,2970,3
787,44,5113.33,22,240.97,21.4,111.04,35.37,4.4,22.14,4,1,3,6,1,2,1,0,0,0,1,0,0,2n Cycle,Single,3092,2
788,41,36752.44,58,177.87,15.21,105.61,15.15,14.34,10.81,3,1,2,5,3,1,0,0,0,0,0,1,0,Basic,Together,2482,2
789,42,77137.72,12,514.55,34.0,86.27,89.56,64.05,38.94,5,5,12,3,3,1,1,1,1,0,0,0,0,Basic,Widow,3557,1
790,31,90031.64,52,755.42,64.81,447.56,141.8,97.27,62.25,6,5,10,7,3,0,1,0,0,1,1,0,0,Graduation,Divorced,2684,3
791,27,29683.38,54,272.55,23.76,248.07,32.62,21.85,13.69,4,1,5,10,0,1,1,0,0,1,1,0,0,PhD,Divorced,2890,2
792,28,14569.07,81,294.17,19.83,109.1,68.82,29.41,35.6,2,2,4,4,1,1,2,0,0,0,0,0,0,Basic,Single,3468,0
793,40,24672.82,73,150.4,11.52,123.16,25.2,18.89,11.93,2,1,2,3,3,2,0,0,0,0,0,0,0,PhD,Together,3585,2
794,41,7906.34,11,184.17,0.0,148.51,17.98,16.57,23.29,2,0,4,7,6,1,1,0,1,0,0,0,0,Master,Single,2637,0
795,34,25791.38,40,282.0,17.2,56.26,36.2,14.94,15.89,1,2,4,5,1,1,2,0,0,0,1,0,0,2n Cycle,Single,3261,2
796,21,24481.99,51,292.45,13.02,103.28,27.56,19.65,32.37,4,1,1,4,2,0,2,0,0,0,1,0,0,Graduation,Divorced,2304,2
797,49,22512.02,82,126.09,16.23,35.73,10.16,10.28,31.72,2,0,5,4,1,1,1,0,0,0,0,0,0,PhD,Divorced,2324,2
798,51,30859.6,94,252.95,18.48,59.95,32.84,11.78,32.47,1,2,5,6,2,1,1,0,0,0,0,0,0,2n Cycle,Single,3175,2
799,20,24419.77,49,271.11,30.18,73.6,87.86,10.71,7.17,4,2,5,7,2,2,0,1,0,0,1,0,0,Master,Together,822,0
800,42,40491.16,99,130.73,12.08,21.9,14.24,12.49,30.78,2,1,2,4,1,1,1,0,0,0,0,0,0,Master,Widow,3164,0
801,21,14213.76,52,168.6,5.6,160.8,88.02,21.79,10.82,2,1,1,5,3,2,0,1,0,1,0,0,0,Graduation,Married,2327,0
802,60,30337.9,58,113.9,3.55,61.78,32.26,17.99,26.8,2,0,2,6,4,2,1,1,0,1,0,0,0,Basic,Married,1174,0
803,21,33494.51,13,219.78,11.64,107.17,42.45,43.93,27.26,3,1,4,5,2,0,0,1,0,0,0,0,1,Basic,Widow,751,0
804,48,22032.53,36,227.04,29.56,90.5,9.61,13.07,28.04,1,1,3,3,2,1,2,0,0,0,0,0,0,PhD,Widow,3569,2
805,37,86235.31,16,812.89,36.77,508.62,125.11,48.56,140.59,2,1,4,7,4,0,1,0,0,0,0,1,0,Master,Widow,2017,1
806,46,88928.42,0,887.5,71.79,143.44,164.89,75.22,78.18,1,2,14,6,2,0,0,1,0,0,0,1,0,Graduation,Divorced,99,3
807,25,29542.03,94,384.19,32.02,230.11,10.17,21.06,10.5,5,1,1,4,1,2,2,1,0,0,0,0,0,Graduation,Married,1480,0
808,47,94173.27,63,1122.84,30.47,585.76,132.7,48.81,124.93,4,7,6,5,2,0,2,0,0,0,0,0,0,2n Cycle,Divorced,2356,3
809,28,21866.16,44,369.46,17.37,304.76,51.62,14.64,51.46,1,1,3,6,1,0,0,0,0,0,0,0,0,Basic,Married,276,0
810,32,64574.95,78,388.65,79.61,891.69,126.52,53.98,133.91,5,1,4,5,3,0,1,0,1,0,0,0,0,Graduation,Widow,813,3
811,29,24987.79,92,145.64,19.98,211.38,21.33,28.91,37.76,7,1,4,9,2,1,2,0,0,1,0,0,0,Basic,Together,3119,0
812,34,112728.98,26,868.97,58.54,97.35,142.53,49.21,73.64,7,3,10,3,2,0,1,0,0,0,0,0,0,Master,Widow,2351,1
813,30,24871.87,40,251.45,25.64,135.04,71.81,3.25,34.34,0,1,6,4,1,0,1,0,0,0,0,0,0,Graduation,Divorced,2058,2
814,37,22086.49,94,189.0,31.24,60.8,20.64,12.85,9.87,2,0,3,5,4,1,0,0,0,0,0,0,1,2n Cycle,Single,769,2
815,50,52128.54,56,163.27,10.31,21.57,37.09,10.26,20.3,2,1,2,5,2,1,0,0,0,0,0,0,0,2n Cycle,Widow,2986,2
816,34,20589.36,16,146.41,18.34,78.23,0.0,14.88,17.86,4,0,5,4,2,2,2,0,0,0,0,0,0,Basic,Widow,3394,0
817,36,18422.3,32,162.09,23.59,37.66,0.68,5.65,23.46,1,1,7,2,1,1,1,1,0,0,0,0,0,Graduation,Widow,2307,2
818,24,31092.34,77,482.3,35.37,18.0,27.97,26.11,20.69,2,3,3,6,3,2,0,0,0,0,0,0,0,PhD,Single,1238,0
819,30,90784.6,68,933.42,78.86,516.08,109.77,54.5,126.18,8,6,7,5,2,0,1,0,0,0,0,1,0,Master,Married,988,1
820,20,18663.78,94,261.46,28.15,174.43,37.76,46.76,43.04,8,1,1,1,7,2,1,0,0,0,0,0,0,Graduation,Together,878,2
821,35,87904.33,10,870.43,40.16,499.88,203.43,0.0,32.8,2,2,10,2,3,0,0,0,0,0,0,0,0,PhD,Single,1984,3
822,24,27132.47,74,284.8,24.58,116.61,69.57,17.66,16.38,6,2,3,5,2,2,1,1,0,0,1,0,0,Master,Widow,2177,0
823,35,29219.13,68,107.87,16.64,136.25,51.36,2.39,17.77,5,3,7,6,1,1,0,0,0,0,0,0,0,PhD,Single,1842,0
824,26,20140.94,76,457.24,25.84,272.3,55.98,22.83,35.27,5,2,4,8,0,0,0,0,0,0,0,0,0,Graduation,Together,908,2
825,22,69353.75,8,722.29,31.45,486.69,24.8,6.76,90.27,4,9,10,2,1,1,1,1,1,1,1,0,0,Basic,Widow,845,1
826,21,25955.3,72,218.47,21.25,0.0,13.3,24.82,22.66,1,2,4,6,4,1,2,0,0,1,0,0,0,Basic,Single,3153,0
827,33,32250.74,84,271.97,15.92,104.36,40.37,18.52,16.66,0,1,3,9,2,1,0,0,0,0,0,0,0,PhD,Married,1070,0
828,46,86715.64,19,390.49,16.28,333.46,102.55,31.06,52.54,9,2,4,6,1,0,1,0,0,0,0,0,0,2n Cycle,Married,905,1
829,36,92820.57,58,635.0,68.58,385.45,71.23,36.36,80.7,6,2,8,6,1,0,2,1,0,1,0,0,1,PhD,Widow,871,3
830,59,35004.72,44,205.87,17.5,81.26,25.48,19.09,15.75,4,1,4,7,1,1,1,0,0,0,1,0,0,Basic,Married,43,0
831,32,76801.82,25,531.7,50.26,389.21,60.24,45.13,85.32,4,4,8,9,2,1,0,0,1,0,0,0,0,Graduation,Single,53,1
832,30,23201.4,49,291.13,10.56,180.16,15.73,14.17,36.44,3,0,2,7,0,1,2,0,0,1,0,0,0,Master,Together,997,0
833,54,21591.26,46,122.04,11.19,0.0,27.28,15.33,20.04,3,2,3,2,3,2,1,0,1,0,0,0,0,Graduation,Divorced,2145,2
834,40,97090.09,89,1018.26,25.04,478.45,243.91,41.48,84.2,3,4,8,4,1,0,1,0,0,0,0,0,0,Basic,Single,2942,3
835,40,69767.56,55,1231.21,84.19,335.57,164.37,107.31,51.96,10,4,7,5,5,0,2,1,0,0,0,0,0,2n Cycle,Single,2222,3
836,42,31656.38,83,190.07,15.87,154.3,34.35,14.84,22.58,4,2,3,6,3,1,1,0,0,0,0,0,0,Master,Married,927,0
837,24,30298.92,78,211.28,24.16,131.77,77.16,17.5,21.92,2,2,4,3,2,2,1,1,1,0,0,0,0,Basic,Divorced,3233,0
838,31,26944.44,96,93.76,11.3,153.21,21.85,17.97,18.56,1,1,3,4,2,2,0,0,0,0,0,0,0,2n Cycle,Together,3133,2
839,26,32172.18,25,309.07,30.45,106.79,41.44,26.66,13.46,4,2,4,7,1,2,1,0,0,0,0,0,0,2n Cycle,Together,1877,0
840,25,17889.65,26,491.65,36.08,227.51,37.2,37.5,40.89,2,0,10,6,1,0,2,0,1,0,0,0,0,Basic,Single,2410,0
841,23,32992.91,15,173.24,23.57,147.18,19.84,37.89,68.79,2,0,4,3,3,1,2,0,0,0,0,0,0,Basic,Single,1338,0
842,18,24640.17,30,304.72,31.96,52.57,46.1,7.58,26.25,7,2,6,7,1,2,0,0,0,0,0,0,0,Basic,Single,1278,0
843,21,25704.47,58,347.09,38.59,89.48,56.01,3.64,18.98,3,0,3,4,2,0,0,1,0,0,0,0,0,Basic,Divorced,94,0
844,42,79378.67,49,1316.4,94.94,300.77,156.99,52.43,57.69,8,2,11,12,0,0,0,0,0,1,0,0,0,Master,Single,1848,1
845,62,37611.93,52,176.82,16.16,111.59,45.44,4.04,30.87,1,1,1,4,1,2,1,0,0,0,0,0,0,2n Cycle,Together,467,2
846,20,12010.3,40,470.91,32.3,244.12,37.11,21.74,38.88,2,1,6,1,5,0,0,0,1,1,0,0,0,2n Cycle,Married,753,0
847,24,32545.4,84,180.6,20.37,139.4,25.44,32.23,57.4,0,1,4,2,0,1,2,1,0,0,0,1,0,Basic,Married,2081,0
848,33,79062.01,19,643.09,47.05,517.22,131.77,45.26,54.53,5,0,11,5,1,1,2,1,1,0,0,1,0,Graduation,Widow,195,1
849,23,5793.35,65,400.6,20.6,62.2,33.7,28.35,35.42,4,3,3,8,3,2,2,0,1,0,1,0,0,Master,Widow,553,0
850,50,91687.59,44,1385.93,58.83,308.05,122.55,73.18,9.89,6,3,9,7,5,0,2,0,0,1,0,0,0,Graduation,Widow,2568,3
851,41,107032.2,91,678.07,54.83,603.72,105.07,134.22,76.08,3,2,7,9,2,0,0,0,0,1,0,0,0,2n Cycle,Widow,3337,3
852,52,22153.97,36,82.88,19.37,82.14,41.37,14.41,13.17,1,2,2,6,0,1,2,0,0,0,0,0,0,Basic,Divorced,3078,2
853,55,21685.49,83,201.59,6.64,69.59,19.35,11.28,38.08,1,2,2,5,0,1,1,0,0,0,0,0,0,Graduation,Divorced,2230,2
854,44,87247.85,35,911.73,118.07,252.1,71.8,48.26,102.77,7,2,4,4,3,0,1,0,0,1,1,0,0,Graduation,Widow,3209,3
855,34,78890.41,13,904.54,129.24,523.61,74.06,68.08,65.79,9,3,11,5,5,0,0,1,0,0,1,0,0,Master,Divorced,2127,1
856,45,80797.4,23,843.98,52.37,139.69,140.49,92.77,129.34,4,1,4,7,3,0,0,0,1,0,0,0,0,2n Cycle,Divorced,2249,3
857,62,31825.97,33,189.69,16.19,76.91,32.21,14.83,31.0,2,4,1,4,0,2,1,0,0,0,0,0,0,2n Cycle,Widow,1334,2
858,36,86464.99,71,1013.08,52.53,266.07,192.56,104.89,124.41,7,4,10,4,1,0,0,1,0,0,0,0,0,PhD,Married,1739,3
859,27,75470.64,2,601.52,43.08,473.83,41.9,43.34,53.45,10,4,10,7,2,0,0,1,1,1,0,0,0,PhD,Together,1445,1
860,44,31602.31,9,237.72,25.1,121.58,30.92,12.13,27.42,1,0,6,5,4,2,2,0,0,0,0,0,0,2n Cycle,Married,1901,0
861,31,82310.07,73,1066.71,37.95,150.38,151.18,69.06,88.53,11,5,9,6,4,1,0,1,1,1,0,1,0,Master,Together,679,1
862,42,87918.91,64,975.4,92.09,163.66,130.76,47.36,69.88,7,1,17,2,0,1,0,1,0,1,0,0,0,Graduation,Married,2390,3
863,34,73787.7,36,1210.7,37.97,260.51,145.14,58.59,51.76,8,5,9,8,4,1,0,0,0,0,0,0,0,Basic,Married,1696,1
864,29,27117.46,39,199.36,24.25,115.06,87.67,26.78,0.0,2,3,4,7,1,2,2,0,0,0,0,0,0,Graduation,Divorced,1427,2
865,34,81034.63,54,444.23,33.7,467.83,114.03,53.1,77.99,6,2,6,2,6,1,0,0,1,1,0,0,0,PhD,Divorced,752,3
866,18,32052.75,94,278.82,36.96,118.74,34.79,30.0,17.55,1,2,5,2,4,0,1,0,0,0,1,0,0,2n Cycle,Widow,3618,0
867,30,90427.93,96,724.18,65.02,237.89,57.51,69.45,57.81,7,6,11,6,2,0,1,0,1,1,1,0,0,Basic,Widow,929,1
868,48,99405.09,96,985.56,67.18,552.57,88.69,35.37,68.79,8,1,6,6,0,0,1,0,0,0,1,0,0,PhD,Married,445,3
869,33,97905.0,63,1559.98,66.84,850.33,158.57,50.2,129.17,6,0,7,4,3,0,0,1,0,0,1,0,0,Graduation,Together,1962,3
870,29,71657.96,23,738.41,54.71,178.17,76.57,42.36,65.71,6,4,18,3,4,0,0,0,1,1,0,0,0,Basic,Single,3637,1
871,22,17062.42,30,272.46,28.47,41.74,19.61,15.43,25.03,4,0,5,2,3,0,1,0,0,1,1,0,0,2n Cycle,Single,791,0
872,42,114277.64,41,722.76,80.41,77.38,106.06,72.89,152.63,6,2,8,4,2,0,2,0,0,0,1,0,0,2n Cycle,Married,880,3
873,27,44521.1,52,190.93,9.69,24.15,0.0,5.69,22.51,2,3,3,6,4,2,2,0,0,0,0,0,0,Master,Married,599,0
874,23,26550.09,12,295.89,39.03,108.01,92.5,16.17,51.33,3,0,4,5,3,1,1,0,1,0,0,0,0,Basic,Married,3173,0
875,54,19078.66,35,114.11,12.23,52.17,22.4,13.07,21.88,4,1,2,6,1,1,0,0,0,0,0,0,0,Master,Divorced,2227,2
876,37,28793.96,99,302.03,15.39,31.49,31.41,2.78,31.26,2,2,1,7,0,2,0,0,0,0,0,0,0,PhD,Divorced,3511,2
877,48,103665.75,36,1067.52,72.49,432.14,244.36,69.82,155.23,6,2,4,5,3,0,2,0,0,0,1,1,0,2n Cycle,Divorced,1697,3
878,63,35133.67,57,77.72,13.4,168.68,53.42,12.54,26.76,2,3,3,2,1,1,0,0,0,0,0,0,0,PhD,Together,2067,2
879,28,84969.18,93,1075.35,74.24,588.52,153.01,1.29,52.84,1,1,12,4,0,0,2,1,1,1,0,0,0,PhD,Widow,630,1
880,56,75188.55,50,753.82,65.08,0.0,142.98,0.0,134.06,7,5,10,11,2,0,2,0,0,0,0,0,0,2n Cycle,Married,1446,3
881,47,85502.53,56,438.56,42.25,686.53,112.56,72.52,68.86,4,3,8,8,3,0,0,1,0,1,0,1,0,Basic,Single,2726,1
882,36,84000.82,3,586.39,65.71,442.98,128.38,41.89,31.28,8,3,12,4,2,1,0,1,1,0,1,0,0,2n Cycle,Single,2549,1
883,35,92700.55,90,372.32,43.28,792.23,100.52,87.57,88.29,10,3,9,3,4,1,2,1,0,0,1,0,0,2n Cycle,Single,538,1
884,41,71438.78,55,825.97,4.91,474.66,120.17,35.59,157.52,2,1,5,7,2,0,0,0,0,1,0,0,0,Master,Divorced,3277,3
885,24,32652.88,25,162.72,6.85,106.05,22.74,11.15,6.28,3,2,4,3,0,2,2,0,0,1,0,0,0,PhD,Single,622,0
886,35,95370.0,11,394.43,109.33,140.44,106.15,57.79,26.76,4,3,7,3,0,0,2,0,0,0,0,0,0,PhD,Married,3296,3
887,48,29257.21,15,105.07,15.44,136.17,33.63,21.58,32.76,2,3,5,7,1,1,0,0,0,0,0,0,0,Graduation,Divorced,2804,2
888,36,96967.52,67,681.04,91.05,363.17,121.75,76.55,98.79,1,1,9,6,0,0,2,1,0,0,0,0,0,Master,Divorced,1728,3
889,27,22215.4,16,189.16,4.44,34.13,0.0,18.15,17.52,2,3,3,7,0,2,2,0,0,0,0,0,0,Master,Single,2803,0
890,42,88027.64,93,1096.85,38.47,638.31,67.97,33.16,141.32,10,4,12,0,1,0,2,0,1,1,0,0,0,2n Cycle,Single,410,1
891,25,24491.27,8,185.34,14.06,179.42,23.15,18.26,42.99,2,1,6,9,3,0,0,0,0,0,0,0,0,Basic,Together,616,0
892,25,29932.46,28,491.04,21.34,134.99,29.15,15.4,31.74,1,3,6,6,2,2,2,0,1,0,0,1,0,PhD,Divorced,1574,2
893,30,20345.17,62,232.84,14.8,91.25,43.2,11.0,17.93,4,3,4,5,3,0,2,0,0,1,0,0,0,PhD,Together,3146,2
894,42,68422.53,78,504.83,68.89,344.39,46.58,75.44,73.82,6,3,17,6,2,1,2,1,1,1,1,0,0,Master,Married,1720,1
895,25,41499.07,20,261.75,18.36,117.22,61.48,23.33,15.15,2,2,3,5,7,1,2,0,0,0,0,1,0,2n Cycle,Together,3250,0
896,21,44820.51,60,448.63,56.21,525.76,143.98,56.45,73.0,7,2,7,5,0,0,2,0,0,1,0,0,0,Basic,Together,1546,3
897,22,16621.74,50,280.03,28.12,18.8,45.26,25.28,32.24,6,1,3,3,2,1,1,0,1,0,0,0,0,Master,Widow,557,0
898,28,90848.71,91,637.55,43.39,47.01,112.21,101.41,85.2,8,4,14,5,2,1,2,1,1,0,1,1,0,2n Cycle,Together,180,1
899,36,88487.89,18,523.01,38.5,183.7,102.81,45.77,127.18,6,2,7,8,2,1,1,1,0,1,0,0,1,Graduation,Together,2357,3
900,41,22705.15,50,222.82,15.8,166.91,19.27,4.63,7.11,2,2,1,1,0,1,0,0,0,0,0,0,0,PhD,Widow,3597,2
901,50,21433.99,45,289.9,17.3,110.75,31.26,14.11,14.79,4,0,6,5,3,2,0,0,0,0,0,0,0,2n Cycle,Divorced,3098,2
902,55,27434.69,0,206.11,14.57,99.87,39.35,13.0,32.87,4,0,4,6,0,1,1,0,0,0,0,0,0,Graduation,Single,1613,2
903,33,81323.22,69,814.31,50.63,345.3,0.95,45.5,68.11,7,5,7,4,2,0,0,1,0,1,0,0,0,PhD,Widow,460,1
904,46,99461.71,35,834.43,113.05,493.83,84.88,105.16,84.95,2,3,8,3,2,0,2,0,1,0,1,1,0,2n Cycle,Divorced,2878,3
905,48,74504.29,28,852.53,58.24,477.41,79.57,22.4,90.88,9,6,10,4,0,0,2,0,0,1,0,0,0,Basic,Single,2440,1
906,21,15575.98,49,355.57,14.11,309.3,30.91,15.49,37.95,3,0,6,3,5,2,1,0,1,0,0,0,0,Graduation,Together,2674,2
907,28,31552.16,39,324.47,27.86,130.08,75.18,16.96,39.66,1,3,3,6,1,0,2,0,1,1,0,0,0,PhD,Widow,2691,0
908,29,86359.7,68,511.82,36.07,134.32,70.99,54.71,122.2,6,5,14,7,3,1,0,0,0,1,0,1,0,Master,Together,3107,1
909,25,31848.3,2,349.23,14.92,314.5,7.93,35.0,40.26,4,0,8,7,2,0,1,0,0,0,0,0,0,Master,Together,1562,0
910,28,84272.18,50,991.96,79.34,242.59,41.99,41.54,74.3,11,2,13,5,2,1,0,1,0,0,0,0,0,2n Cycle,Married,1185,1
911,27,29026.69,98,229.47,13.94,59.54,28.57,5.93,11.27,1,4,4,4,2,1,2,0,0,0,0,0,1,PhD,Divorced,338,2
912,37,21452.0,81,231.08,12.63,114.12,38.28,12.29,32.35,4,2,1,2,3,1,2,0,0,1,0,0,0,PhD,Together,2644,2
913,45,75969.65,34,777.73,115.33,22.64,98.96,120.59,112.12,2,2,7,6,3,0,1,1,0,0,0,0,0,PhD,Together,191,3
914,25,40837.3,80,382.6,24.63,134.16,49.75,13.57,27.32,1,3,9,5,1,2,1,0,0,0,0,0,0,Master,Single,1252,0
915,32,96169.55,83,409.41,10.96,268.8,38.54,56.76,59.99,5,6,9,13,1,1,1,1,1,1,1,0,0,Graduation,Divorced,1656,1
916,40,99014.34,63,532.18,49.95,461.28,156.46,85.65,37.06,9,2,7,2,0,0,2,1,0,1,0,1,0,Basic,Widow,760,1
917,31,27551.26,37,167.98,15.56,123.81,40.42,21.03,21.13,2,0,1,5,1,1,2,0,0,0,0,0,0,Basic,Divorced,1546,2
918,38,20939.14,68,122.63,15.58,174.84,10.24,15.25,14.44,1,1,2,5,2,1,0,0,0,0,0,0,0,PhD,Widow,1146,2
919,22,25308.92,66,234.57,22.21,249.59,39.47,27.74,22.16,1,4,8,4,2,0,0,0,0,0,1,0,0,Basic,Together,1255,0
920,40,87853.04,1,903.63,37.43,520.17,128.93,87.3,101.32,9,1,9,7,3,0,0,1,1,1,0,0,0,Graduation,Married,1430,1
921,34,78485.53,68,684.54,61.61,405.55,50.66,88.58,102.26,3,1,4,4,0,0,0,1,0,1,0,0,0,2n Cycle,Single,3387,3
922,48,113596.4,3,596.16,113.88,643.35,110.31,60.37,127.83,2,3,9,9,1,0,0,0,0,0,1,0,0,Graduation,Widow,2626,3
923,26,30302.73,53,144.71,22.91,81.14,28.57,18.7,20.91,2,1,2,3,5,1,1,0,0,0,0,0,0,Master,Single,141,0
924,29,33306.24,61,174.32,0.69,199.83,49.06,22.24,23.69,5,2,6,6,2,1,2,0,1,0,0,0,0,Basic,Single,1619,0
925,44,103285.23,52,407.06,51.77,628.74,49.03,70.98,78.87,10,2,9,6,1,1,2,0,0,0,0,0,0,Master,Together,1311,3
926,24,91999.95,26,418.63,57.66,566.61,51.27,40.64,51.57,10,3,9,7,0,0,0,0,0,1,1,1,0,PhD,Single,1484,1
